osrs_id,name,category,existing_2009_id,existing_2009_name,same_name_2009_ids,duplicate_name_in_osrs,placeholder_or_null,noted_or_note_related,tradeable,stackable,equipment_item,weapon_item,non_equipment_item,quest_or_untradeable_hint,requires_models,definition_only_candidate,inventory_model_id,ground_model_id,male_wield_model_id,female_wield_model_id,equipment_slot,weapon_type,attack_speed,has_examine
8328,Teak portal,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8329,Mahogany portal,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8330,Marble portal,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8331,Teleport focus,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8332,Greater focus,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8333,Scrying pool,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8334,Oak lectern,same_name_different_id,,,[8535],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8335,Eagle lectern,same_name_different_id,,,[8537],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8336,Demon lectern,same_name_different_id,,,[8539],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8337,Teak eagle lectern,same_name_different_id,,,[8541],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8338,Teak demon lectern,same_name_different_id,,,[8543],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8339,Mahogany eagle,same_name_different_id,,,[8545],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8340,Mahogany demon,same_name_different_id,,,[8547],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8341,Globe,same_name_different_id,,,[8631],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8342,Ornamental globe,same_name_different_id,,,[8633],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8343,Lunar globe,same_name_different_id,,,[8635],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8344,Celestial globe,same_name_different_id,,,[8637],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8345,Armillary sphere,same_name_different_id,,,[8639],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8346,Small orrery,same_name_different_id,,,[8641],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8347,Large orrery,same_name_different_id,,,[8643],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8348,Oak telescope,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8349,Teak telescope,same_name_different_id,,,[8647],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8350,Mahogany telescope,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8351,Crystal ball,same_name_different_id,,,[8625],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8352,Elemental sphere,same_name_different_id,,,[8627],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8353,Crystal of power,same_name_different_id,,,[8629],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8354,Alchemical chart,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8355,Astronomical chart,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8356,Infernal chart,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8357,Oak throne,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8358,Teak throne,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8359,Mahogany throne,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8360,Gilded throne,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8361,Skeleton throne,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8362,Crystal throne,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8363,Demonic throne,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8364,Oak lever,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8365,Teak lever,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8366,Mahogany lever,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8367,Trapdoor,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8368,Trapdoor,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8369,Trapdoor,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8370,Floor decoration,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8371,Steel cage,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8372,Trapdoor,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8373,Lesser magic cage,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8374,Greater magic cage,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8375,Wooden workbench,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8376,Oak workbench,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8377,Steel framed bench,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8378,Bench with vice,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8379,Bench with lathe,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8380,Crafting table 1,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8381,Crafting table 2,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8382,Crafting table 3,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8383,Crafting table 4,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8384,Tool store 1,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8385,Tool store 2,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8386,Tool store 3,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8387,Tool store 4,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8388,Tool store 5,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8389,Repair bench,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8390,Whetstone,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8391,Armour stand,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8392,Pluming stand,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8393,Shield easel,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8394,Banner easel,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8395,Parlour,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8396,Kitchen,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8397,Dining room,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8398,Bedroom,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8399,Games room,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8400,Combat room,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8401,Hall,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8402,Hall,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8403,Hall,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8404,Hall,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8405,Chapel,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8406,Workshop,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8407,Study,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8408,Portal chamber,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8409,Throne room,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8410,Oubliette,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8411,Dungeon corridor,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8412,Dungeon cross,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8413,Dungeon stairs,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8414,Treasure room,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8415,Garden,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8416,Formal garden,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,False
8417,Bagged dead tree,already_existing_same_id,8417,Bagged dead tree,"[8417, 8418]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
8418,Bagged dead tree,already_existing_same_id,8418,Bagged dead tree,"[8417, 8418]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
8419,Bagged nice tree,already_existing_same_id,8419,Bagged nice tree,"[8419, 8420]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
8420,Bagged nice tree,already_existing_same_id,8420,Bagged nice tree,"[8419, 8420]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
8421,Bagged oak tree,already_existing_same_id,8421,Bagged oak tree,"[8421, 8422]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
8422,Bagged oak tree,already_existing_same_id,8422,Bagged oak tree,"[8421, 8422]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
8423,Bagged willow tree,already_existing_same_id,8423,Bagged willow tree,"[8423, 8424]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
8424,Bagged willow tree,already_existing_same_id,8424,Bagged willow tree,"[8423, 8424]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
8425,Bagged maple tree,already_existing_same_id,8425,Bagged maple tree,"[8425, 8426]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
8426,Bagged maple tree,already_existing_same_id,8426,Bagged maple tree,"[8425, 8426]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
8427,Bagged yew tree,already_existing_same_id,8427,Bagged yew tree,"[8427, 8428]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
8428,Bagged yew tree,already_existing_same_id,8428,Bagged yew tree,"[8427, 8428]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
8429,Bagged magic tree,already_existing_same_id,8429,Bagged magic tree,"[8429, 8430]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
8430,Bagged magic tree,already_existing_same_id,8430,Bagged magic tree,"[8429, 8430]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
8431,Bagged plant 1,already_existing_same_id,8431,Bagged plant 1,"[8431, 8432]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
8432,Bagged plant 1,already_existing_same_id,8432,Bagged plant 1,"[8431, 8432]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
8433,Bagged plant 2,already_existing_same_id,8433,Bagged plant 2,"[8433, 8434]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
8434,Bagged plant 2,already_existing_same_id,8434,Bagged plant 2,"[8433, 8434]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
8435,Bagged plant 3,already_existing_same_id,8435,Bagged plant 3,"[8435, 8436]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
8436,Bagged plant 3,already_existing_same_id,8436,Bagged plant 3,"[8435, 8436]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
8437,Thorny hedge,already_existing_same_id,8437,Thorny hedge,"[8203, 8437, 8438]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
8438,Thorny hedge,already_existing_same_id,8438,Thorny hedge,"[8203, 8437, 8438]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
8439,Nice hedge,already_existing_same_id,8439,Nice hedge,"[8204, 8439, 8440]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
8440,Nice hedge,already_existing_same_id,8440,Nice hedge,"[8204, 8439, 8440]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
8441,Small box hedge,already_existing_same_id,8441,Small box hedge,"[8205, 8441, 8442]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
8442,Small box hedge,already_existing_same_id,8442,Small box hedge,"[8205, 8441, 8442]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
8443,Topiary hedge,already_existing_same_id,8443,Topiary hedge,"[8206, 8443, 8444]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
8444,Topiary hedge,already_existing_same_id,8444,Topiary hedge,"[8206, 8443, 8444]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
8445,Fancy hedge,already_existing_same_id,8445,Fancy hedge,"[8207, 8445, 8446]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
8446,Fancy hedge,already_existing_same_id,8446,Fancy hedge,"[8207, 8445, 8446]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
8447,Tall fancy hedge,already_existing_same_id,8447,Tall fancy hedge,"[8208, 8447, 8448]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
8448,Tall fancy hedge,already_existing_same_id,8448,Tall fancy hedge,"[8208, 8447, 8448]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
8449,Tall box hedge,already_existing_same_id,8449,Tall box hedge,"[8449, 8450]",True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
8450,Tall box hedge,already_existing_same_id,8450,Tall box hedge,"[8449, 8450]",True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
8451,Bagged flower,id_collision,8451,Bagged rosemary,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
